Wall time,Step,Value
1742792963.1834376,0,0.08958321809768677
1742793273.9871697,1,0.05814959853887558
1742793583.3031132,2,0.05261895805597305
1742793893.2301083,3,0.0398925356566906
1742794203.2824543,4,0.04014913737773895
1742794512.8513498,5,0.03570035472512245
1742794822.2370315,6,0.036243986338377
1742795131.267702,7,0.033294253051280975
1742795441.5886662,8,0.030517669394612312
1742795750.8705063,9,0.033231690526008606
1742796060.1621332,10,0.03094247542321682
1742796370.0486798,11,0.03030131757259369
1742796680.667903,12,0.028983768075704575
1742796990.0182474,13,0.02939397282898426
1742797299.4862216,14,0.02866194024682045
1742797608.3010905,15,0.027509352192282677
1742797917.4916127,16,0.02964981086552143
1742798227.325953,17,0.02577829919755459
1742798537.2547855,18,0.028623247519135475
1742798846.9935603,19,0.026409845799207687
1742799157.9990132,20,0.025715144351124763
1742799467.6077025,21,0.024755295366048813
1742799777.436804,22,0.02461457997560501
1742800087.0862134,23,0.02449837140738964
1742800396.7510376,24,0.024114830419421196
1742800706.9013565,25,0.02400081790983677
1742801016.7395537,26,0.024381358176469803
1742801326.209115,27,0.024559427052736282
1742801635.4109938,28,0.024699298664927483
1742801944.943913,29,0.0248644407838583
1742802253.9697464,30,0.023008927702903748
1742802563.7775233,31,0.024393655359745026
1742802873.1809967,32,0.022795457392930984
1742803182.8241723,33,0.023642241954803467
1742803492.8793929,34,0.023217501118779182
1742803802.8685427,35,0.02150833047926426
1742804112.0028598,36,0.021912336349487305
1742804421.5084102,37,0.020350923761725426
1742804732.3241394,38,0.02057073824107647
1742805042.1135733,39,0.020693041384220123
1742805352.1630468,40,0.020691566169261932
1742805661.9586377,41,0.020915308967232704
1742805971.2908244,42,0.020299581810832024
1742806281.0665126,43,0.02090325579047203
1742806591.7961645,44,0.01976652257144451
1742806901.449305,45,0.019523290917277336
1742807210.1629863,46,0.019033974036574364
1742807520.3272972,47,0.019702080637216568
1742807830.1855576,48,0.019454535096883774
1742808138.7941234,49,0.019686192274093628
1742808448.598777,50,0.019091814756393433
1742808758.4701285,51,0.01961042732000351
1742809067.6967463,52,0.01972343400120735
1742809377.6046226,53,0.019821733236312866
1742809686.7798748,54,0.019751867279410362
1742809996.111174,55,0.01911815255880356
1742810305.2962,56,0.018684780225157738
1742810614.4119012,57,0.018860207870602608
1742810923.510207,58,0.019035711884498596
1742811233.1926067,59,0.018499013036489487
1742811542.117785,60,0.01850426383316517
1742811851.790353,61,0.01874307543039322
1742812164.4814527,62,0.018427066504955292
1742812479.0675607,63,0.018691271543502808
1742812794.0383728,64,0.018662715330719948
1742813109.6178505,65,0.01869306154549122
1742813423.8189442,66,0.018179528415203094
1742813738.1989148,67,0.018212726339697838
1742814052.794824,68,0.018361754715442657
1742814367.9123328,69,0.01838609203696251
1742814678.0707042,70,0.018411915749311447
1742814987.7092915,71,0.01847853511571884
1742815296.9363425,72,0.018729647621512413
1742815605.769698,73,0.01812446303665638
1742815915.418709,74,0.01830354332923889
1742816224.5567236,75,0.018214931711554527
1742816534.1625278,76,0.018006697297096252
1742816843.7829885,77,0.01833282597362995
1742817152.7889884,78,0.0183416735380888
1742817462.4229345,79,0.01791650988161564
1742817772.0462563,80,0.018346460536122322
1742818081.843209,81,0.018320318311452866
1742818391.0624022,82,0.018161972984671593
1742818699.9587162,83,0.017992129549384117
1742819009.3857832,84,0.01810397207736969
1742819319.2233846,85,0.018369851633906364
1742819628.4790268,86,0.018144113942980766
1742819938.072473,87,0.018332118168473244
1742820247.672564,88,0.01823495142161846
1742820558.237835,89,0.018033716827630997
1742820868.2088954,90,0.018074555322527885
1742821177.9577441,91,0.01819186843931675
1742821487.4737294,92,0.01810997538268566
1742821796.6724656,93,0.018114885315299034
1742822105.8365054,94,0.018003614619374275
1742822415.329049,95,0.0181768499314785
1742822724.8977547,96,0.018103957176208496
1742823034.407654,97,0.018183214589953423
1742823343.7673209,98,0.0179037693887949
1742823653.2750556,99,0.018113998696208
