Wall time,Step,Value
1742441954.3994565,0,0.0055683683604002
1742442202.17338,1,0.0038703035097569227
1742442449.962712,2,0.0033661320339888334
1742442697.8931036,3,0.003120574401691556
1742442945.4274733,4,0.0029076007194817066
1742443192.8268404,5,0.002661867067217827
1742443440.822281,6,0.0025729250628501177
1742443689.019469,7,0.002427437575533986
1742443936.72443,8,0.002342846244573593
1742444184.129689,9,0.0022758846171200275
1742444431.2625337,10,0.0022308165207505226
1742444678.785582,11,0.002196847926825285
1742444926.236449,12,0.0021659901831299067
1742445173.7541845,13,0.002151051303371787
1742445420.8749356,14,0.0021529269870370626
1742445668.9738722,15,0.0021199029870331287
1742445916.7081742,16,0.0020646718330681324
1742446164.234297,17,0.0020386031828820705
1742446412.0967972,18,0.0020364169031381607
1742446659.2855983,19,0.002042893087491393
1742446906.5313294,20,0.0019882922060787678
1742447154.2352846,21,0.0020015037152916193
1742447401.5849235,22,0.0019668983295559883
1742447649.0796635,23,0.0019562519155442715
1742447896.7766113,24,0.0019492600113153458
1742448144.229466,25,0.0019739940762519836
1742448391.5936832,26,0.0019639614038169384
1742448638.9179525,27,0.0019470686092972755
1742448886.1666625,28,0.0019196056528016925
1742449133.46186,29,0.0018860084237530828
1742449381.0615036,30,0.0019179212395101786
1742449629.1179173,31,0.001900936709716916
1742449876.6758645,32,0.0018788379384204745
1742450124.7473466,33,0.001913678366690874
1742450372.0640965,34,0.0019280206179246306
1742450619.2703638,35,0.0018962020985782146
1742450866.6568558,36,0.0019253271166235209
1742451114.5240095,37,0.001875160145573318
1742451361.93033,38,0.0018911206861957908
1742451609.4809587,39,0.0018963165348395705
1742451856.580006,40,0.0018645351519808173
1742452104.3751247,41,0.001872181543149054
1742452351.9768264,42,0.00186467997264117
1742452599.5544562,43,0.0018536350689828396
1742452847.1831293,44,0.001906399498693645
1742453095.2132354,45,0.0018845607992261648
1742453342.348678,46,0.0018543718615546823
1742453589.8931978,47,0.001897710026241839
1742453837.0709813,48,0.0018508326029404998
1742454084.2969918,49,0.0018924243049696088
1742454332.4772925,50,0.0018784720450639725
1742454580.1656365,51,0.0018585827201604843
1742454827.3177943,52,0.0018408531323075294
1742455075.2581391,53,0.0018934431718662381
1742455322.8225644,54,0.0018927865894511342
1742455570.526066,55,0.0018753850599750876
1742455817.9913712,56,0.0018548365915194154
1742456065.9175425,57,0.001891093561425805
1742456313.225496,58,0.0018528838409110904
1742456560.6721418,59,0.001908556674607098
1742456808.163444,60,0.0018341440008953214
1742457055.6680207,61,0.0018642534269019961
1742457302.9743183,62,0.0018448621267452836
1742457551.0098352,63,0.0018521659076213837
1742457800.712052,64,0.0018398226238787174
1742458050.7647822,65,0.0018796423682942986
1742458298.3031595,66,0.0018713608151301742
1742458545.8315234,67,0.001891590771265328
1742458793.249644,68,0.00185061723459512
1742459041.2460747,69,0.0018482886953279376
1742459288.9335227,70,0.0018395318184047937
1742459536.4856558,71,0.0018850904889404774
1742459784.3732188,72,0.001832917332649231
1742460031.3637173,73,0.0018528252840042114
1742460279.52299,74,0.0018496571574360132
1742460527.9573817,75,0.001874250010587275
1742460775.7762964,76,0.0018902007723227143
1742461023.7485313,77,0.0018457347759976983
1742461271.3375401,78,0.001835234696045518
1742461519.291787,79,0.0018692687153816223
1742461767.3016982,80,0.00185514020267874
1742462015.5592403,81,0.001887669786810875
1742462263.2554948,82,0.0018954831175506115
1742462511.0946283,83,0.0018568316008895636
1742462758.3216076,84,0.0018966862699016929
1742463006.5199418,85,0.001826890860684216
1742463254.8100865,86,0.001849004183895886
1742463502.5977397,87,0.0018790659960359335
1742463750.4410925,88,0.0018036637920886278
1742463998.3278372,89,0.0018752572359517217
1742464246.0321636,90,0.0019092261791229248
1742464493.7441769,91,0.001874572248198092
1742464741.2814305,92,0.001845449092797935
1742464988.4422734,93,0.0018643877701833844
1742465236.1796663,94,0.0018797095399349928
1742465484.2559838,95,0.0018455509562045336
1742465732.2966328,96,0.0018878324190154672
1742465980.2666633,97,0.001845730235800147
1742466228.2091978,98,0.001876196125522256
1742466475.9434462,99,0.0019124754471704364
