Wall time,Step,Value
1742890649.7185903,0,0.13063505291938782
1742890887.761785,1,0.09074902534484863
1742891126.6587539,2,0.0793183296918869
1742891359.1739943,3,0.07491374015808105
1742891592.1563728,4,0.07177668809890747
1742891823.3946002,5,0.06999648362398148
1742892055.4903185,6,0.06699119508266449
1742892287.2622194,7,0.06362523138523102
1742892519.5170877,8,0.06314297020435333
1742892751.3016176,9,0.05745607241988182
1742892982.702052,10,0.0555887371301651
1742893213.8034756,11,0.053113676607608795
1742893445.638077,12,0.05216764286160469
1742893677.6045742,13,0.049375083297491074
1742893909.3522327,14,0.051932256668806076
1742894140.772154,15,0.048405811190605164
1742894372.2083848,16,0.0472097247838974
1742894604.3671944,17,0.0483635812997818
1742894836.224021,18,0.04626777023077011
1742895067.8566694,19,0.045825693756341934
1742895300.0217223,20,0.04511454701423645
1742895531.8696892,21,0.04405723884701729
1742895763.7344687,22,0.04478992521762848
1742895994.9179108,23,0.04456346109509468
1742896226.92959,24,0.043191056698560715
1742896458.8347428,25,0.04259534552693367
1742896690.2228699,26,0.041129156947135925
1742896921.4389408,27,0.04157762974500656
1742897153.641516,28,0.040235258638858795
1742897385.547338,29,0.04044804722070694
1742897616.78729,30,0.038647428154945374
1742897848.7485876,31,0.040035951882600784
1742898079.9546802,32,0.03923141211271286
1742898312.1227489,33,0.038460783660411835
1742898543.6322865,34,0.03772294893860817
1742898774.9401648,35,0.036987826228141785
1742899006.1396646,36,0.037327781319618225
1742899237.352535,37,0.03549971804022789
1742899468.794541,38,0.034894853830337524
1742899700.5682838,39,0.034763939678668976
1742899932.138495,40,0.03468429297208786
1742900163.6654649,41,0.034632693976163864
1742900395.817334,42,0.035380054265260696
1742900627.9918969,43,0.03517669439315796
1742900859.6746721,44,0.03416326642036438
1742901090.7469404,45,0.03379511460661888
1742901322.6866992,46,0.03410180285573006
1742901553.8456879,47,0.0335768386721611
1742901785.5203238,48,0.03350537270307541
1742902017.110982,49,0.03278309851884842
1742902248.493745,50,0.03238910809159279
1742902480.3546793,51,0.0330050028860569
1742902712.0743954,52,0.032516613602638245
1742902943.6950238,53,0.03263523429632187
1742903175.3847218,54,0.03228406980633736
1742903406.522821,55,0.03247863054275513
1742903638.456369,56,0.03193249925971031
1742903870.2392483,57,0.03185374662280083
1742904101.6753228,58,0.03175871819257736
1742904333.3912432,59,0.032291628420352936
1742904564.9388716,60,0.03162122890353203
1742904796.3836756,61,0.0318463072180748
1742905027.728506,62,0.03174775466322899
1742905259.5271368,63,0.03196284547448158
1742905492.4631119,64,0.03193720057606697
1742905723.5439596,65,0.031483590602874756
1742905954.8255022,66,0.03157183527946472
1742906186.66598,67,0.031290117651224136
1742906418.3674033,68,0.03135219216346741
1742906649.9432585,69,0.03152066096663475
1742906881.7323549,70,0.031426865607500076
1742907113.6549313,71,0.03171582520008087
1742907345.6656768,72,0.03150991350412369
1742907577.504282,73,0.0316920205950737
1742907808.8953118,74,0.031353097409009933
1742908041.6306589,75,0.031424541026353836
1742908274.4581006,76,0.03153636306524277
1742908506.1432662,77,0.03130821883678436
1742908738.1497278,78,0.031410157680511475
1742908969.8515484,79,0.031420376151800156
1742909202.0138767,80,0.031632620841264725
1742909433.123538,81,0.03143741190433502
1742909665.0580077,82,0.0315299890935421
1742909896.6557562,83,0.03126855939626694
1742910128.181292,84,0.03102632239460945
1742910359.810057,85,0.03148239850997925
1742910591.3135796,86,0.03152202069759369
1742910822.9724314,87,0.03142866864800453
1742911054.5055256,88,0.031251464039087296
1742911286.531752,89,0.031499020755290985
1742911518.718031,90,0.03124251402914524
1742911750.4878945,91,0.031276602298021317
1742911982.4888215,92,0.03134511411190033
1742912213.9808464,93,0.03173965588212013
1742912445.8724425,94,0.03145044296979904
1742912677.205465,95,0.03145894035696983
1742912909.2719946,96,0.03164442628622055
1742913140.8780377,97,0.03123512864112854
1742913372.5261993,98,0.03177453950047493
1742913605.0078256,99,0.03166453540325165
